id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSG00000151327	32.86	0.00	0.00	0.00	15.40	2.26	0.00	1.82	0.00	0.00	18.86	35.87	2.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000151338	3.60	0.00	0.00	3.10	0.00	18.00	7.14	6.20	28.34	17.27	17.56	175.12	2.95	17.36	3.30	22.33	82.71	4.50	64.72	19.12
ENSG00000151388	15.20	11.44	26.52	5.73	25.20	1.69	2.92	310.40	43.17	163.95	0.00	45.29	17.92	54.67	0.89	0.00	130.76	0.00	19.06	296.18
ENSG00000151413	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.00
ENSG00000151422	0.00	0.00	0.00	0.00	0.00	5.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000151474	0.00	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000151575	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37	1.64	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000151576	0.00	7.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.27	5.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.94
ENSG00000151650	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.81	0.00	0.00	0.00
ENSG00000151657	0.00	0.00	0.00	0.00	0.00	6.50	2.10	0.00	0.00	0.00	0.00	1.28	2.18	5.39	1.24	1.14	2.48	1.31	0.00	0.00
ENSG00000151773	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.37	13.63	0.00	10.21	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000151789	0.00	0.00	3.11	0.00	0.00	10.32	0.00	14.86	352.12	171.55	5.59	15991.09	10.22	537.69	0.00	129.01	87.12	0.00	1127.07	162.23
ENSG00000151846	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.06	0.00	7.23	0.00	0.00	0.00	3.83	0.00	0.00	26.35	0.00	0.00	0.00
ENSG00000151882	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.47	0.00	0.00	0.00	0.00	0.00	2.60	0.00	0.00	5.68
ENSG00000152022	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000152049	0.00	0.00	0.00	0.00	0.00	2.63	0.00	0.00	0.00	0.00	0.00	35.41	0.00	0.00	10.83	0.00	0.00	0.00	0.00	0.00
ENSG00000152056	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.80	0.00	11.26	0.00
ENSG00000152147	4.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.27	1.06	0.00	0.00	0.00	0.00	0.00	0.00	2.24	0.00
ENSG00000152229	0.00	0.00	0.00	0.00	2.96	0.00	0.00	0.00	5.15	2.59	0.00	2.75	2.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000152253	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.24	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000152443	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000152465	12.93	0.00	13.03	16.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.93	0.00
ENSG00000152556	0.00	0.00	0.00	0.00	0.00	69.23	0.00	13.02	0.00	0.00	0.00	0.00	85.62	0.00	18.53	0.00	0.00	0.00	0.00	0.00
ENSG00000152582	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000152689	0.00	18.08	0.00	0.00	0.00	0.00	0.00	0.00	19.08	0.00	0.00	11.23	0.00	0.00	0.00	0.00	21.61	0.00	0.00	0.00
ENSG00000152700	0.00	0.00	0.00	4.11	0.00	0.00	1.97	0.00	1.07	2.15	0.00	2.57	1.11	8.19	0.00	0.00	1.17	0.00	1.16	0.00
ENSG00000152767	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.09	2.52	0.00	0.00
ENSG00000152904	0.00	4.75	0.00	0.00	2.93	2.85	0.00	0.00	0.00	0.00	3.14	7.96	0.00	5.16	0.00	0.00	0.00	0.00	5.42	0.00
ENSG00000152936	12.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000152939	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.33
ENSG00000152990	0.00	0.00	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	2.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000153029	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000153048	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000153237	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000153310	0.00	0.00	0.00	0.00	0.00	0.00	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	15.84
ENSG00000153391	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.11
ENSG00000153558	0.00	0.00	0.00	0.00	0.00	0.00	3.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000153666	2.58	2.42	2.64	8.10	0.00	2.87	2.55	4.60	2.75	1.38	0.00	0.00	14.24	6.56	3.01	0.00	1.50	1.59	0.00	3.29
ENSG00000153721	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	1.24	0.00	0.33	0.73	0.00	0.35	0.35
ENSG00000153767	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000153933	0.00	0.00	0.00	0.00	0.00	0.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00
ENSG00000153944	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.15	0.00	0.00	0.00	0.00	0.00
ENSG00000153982	8.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000154240	0.00	0.00	0.00	19.33	0.00	0.00	0.00	0.00	0.00	0.00	18.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000154269	40.07	34.31	52.54	24.92	10.45	53.95	24.18	119.16	96.39	9.12	14.95	0.00	18.85	24.13	740.44	15.87	77.55	1078.31	275.72	3444.71
ENSG00000154451	0.00	0.00	3.48	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000154582	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.00	0.00	0.00
ENSG00000154783	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000154839	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.29	0.00	0.00	0.00	0.00	2.66	8.53	2.82	0.00	0.00	0.00	2.84	0.00
ENSG00000154889	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	0.00	0.00	0.00	0.00	0.00	3.80	0.00	0.00
ENSG00000155034	0.00	0.00	5.38	7.86	2.43	2.20	3.93	0.00	4.22	4.23	0.00	2.25	0.00	6.71	2.31	0.00	0.00	0.00	0.00	5.10
ENSG00000155085	6.90	0.00	0.00	0.00	0.00	3.86	0.00	0.00	0.00	0.00	4.25	0.00	0.00	6.17	0.00	0.00	0.00	5.90	4.74	0.00
ENSG00000155111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.19	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000155380	0.00	0.00	0.00	2.83	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.90
ENSG00000155465	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.30	0.00
ENSG00000155621	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000155849	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000155858	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000155957	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000156009	66.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000156150	0.00	0.00	0.00	11.38	0.00	0.00	0.00	521.97	598.73	0.00	16.76	435.28	491.48	12.72	0.00	45.45	396.27	0.00	103.45	0.00
ENSG00000156218	0.00	5.36	0.00	7.11	3.59	19.76	8.52	0.00	9.19	8.15	12.50	17.76	9.60	29.84	26.23	9.60	3.44	10.77	28.27	2.43
ENSG00000156265	0.00	0.00	0.00	0.00	0.00	19.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000156413	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.75
ENSG00000156482	80.48	0.00	39.07	24.85	0.00	0.00	79.12	126.68	40.74	0.00	0.00	0.00	20.71	0.00	67.61	0.00	0.00	0.00	0.00	169.44
ENSG00000156500	0.00	0.00	0.00	0.00	0.00	18.37	0.00	0.00	2.53	10.26	6.40	0.00	0.00	0.00	0.00	7.03	0.00	21.42	0.00	0.00
ENSG00000156508	110309.21	102040.80	93743.86	62183.69	97375.77	50420.99	101738.30	75602.34	97799.06	135258.25	63159.76	134149.32	101039.64	71234.01	84494.67	116090.66	72114.44	60476.17	72122.10	63291.80
ENSG00000156509	0.00	0.00	0.00	0.00	3.18	0.00	0.00	0.00	0.00	4.40	3.34	0.00	8.81	0.00	0.00	0.00	3.07	0.00	0.00	0.00
ENSG00000156531	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.88	0.00
ENSG00000156535	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.00
ENSG00000156675	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.96	0.00	0.00	0.00	4.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000156869	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.26	0.00	0.00
ENSG00000156968	0.00	0.00	0.00	0.00	0.00	1.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.97	1.36	1.24	0.00	0.00	0.00	0.00
ENSG00000157087	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.92	0.00	0.00	0.00
ENSG00000157106	0.00	1.00	0.00	0.52	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00	0.00	0.00
ENSG00000157150	36.37	33.75	73.83	56.95	32.97	659.73	62.92	107.07	19.20	33.56	11.01	56.43	0.00	525.77	26.35	0.00	325.45	55.75	564.61	148.01
ENSG00000157152	0.00	0.00	0.00	0.00	0.00	10.49	0.00	86.86	331.40	148.60	1199.72	93.22	7.47	977.69	0.00	0.00	228.82	103.28	179.74	19.04
ENSG00000157214	0.00	0.00	0.00	0.00	0.00	0.00	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000157388	42.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.81	0.00
ENSG00000157551	0.00	1.53	0.00	2.00	0.00	1.77	0.00	0.71	14.37	2.41	0.00	15.82	4.08	0.00	3.31	0.00	6.14	0.98	5.04	0.00
ENSG00000157895	0.00	0.00	0.00	0.00	0.00	4.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000158014	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.41	0.00	0.00	0.00	0.00
ENSG00000158122	0.00	0.00	0.00	3.56	0.00	3.13	0.00	0.00	0.00	0.00	0.00	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000158161	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.00
ENSG00000158286	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.92	2.70	0.00	0.00	0.00	0.00	0.00
ENSG00000158411	4.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000158636	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000158691	0.00	0.00	0.00	0.00	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.03	0.00
ENSG00000158711	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000158769	0.00	0.00	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.89	0.00	0.00	0.00	0.00	3.48	0.00	3.59
ENSG00000158901	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.72	10.33	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000159140	0.00	0.00	0.00	18.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000159147	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.90	0.00	0.00
ENSG00000159173	0.00	0.00	0.00	0.00	0.00	2.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000159202	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.90
ENSG00000159210	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.24
ENSG00000159256	0.00	0.00	0.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000159259	0.00	2.86	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000159322	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	1.60	0.00	0.00	0.00	0.00
ENSG00000159433	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.10	0.00	0.00
ENSG00000159720	0.00	0.00	0.00	0.00	2.60	0.00	0.00	0.00	0.24	0.00	5.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.55
ENSG00000159921	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.19	1.38	1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.89	0.00
ENSG00000160049	0.00	4.20	2.29	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	1.31	0.00	0.00	0.00
ENSG00000160062	0.00	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00
ENSG00000160194	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	0.00	1.56	0.00	0.00	0.00	0.00
ENSG00000160209	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000160214	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.41	0.00
ENSG00000160223	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	0.00	1.05	3.22	1.11	0.92	1.11	0.00	0.00	0.00
ENSG00000160229	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000160305	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.61	0.00	0.00	1.90
ENSG00000160321	0.00	36.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000160352	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.03	0.00
ENSG00000160392	84.58	68.66	99.49	63.19	37.31	21.17	82.86	0.00	12.18	8.14	7.01	65.26	15.77	15.15	48.94	8.15	19.98	21.18	30.68	0.00
ENSG00000160408	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.23	0.00
ENSG00000160439	0.00	0.00	0.00	0.00	6.08	0.00	0.00	0.00	2.32	3.28	0.00	2.85	0.00	0.00	0.00	0.00	7.21	0.00	0.00	0.00
ENSG00000160471	0.00	0.00	0.00	0.00	5.45	0.00	0.00	7.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000160613	0.00	0.00	0.00	1.16	0.00	0.00	1.41	7.22	0.76	0.00	0.88	0.00	1.41	0.00	0.44	0.00	0.00	0.00	3.28	4.02
ENSG00000160752	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000160877	33.85	46.18	40.97	61.85	26.37	30.78	9.14	26.05	18.02	31.22	26.43	7.00	28.87	57.38	43.09	9.88	19.72	11.40	17.69	14.38
ENSG00000160949	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.15	0.00	0.00	0.00	1.77	1.61	3.50	0.00	0.00	0.00
ENSG00000160961	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.40	0.00	0.00	0.00	0.00	0.00	10.44	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000160991	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.43	2.62	0.00	0.00	0.00	0.00
ENSG00000161010	0.00	9.31	0.00	5.15	4.37	3.25	17.96	0.00	4.66	8.50	0.00	3.89	7.74	8.42	11.42	4.72	3.53	0.00	6.97	2.81
ENSG00000161204	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000161243	0.00	6.34	0.00	0.00	0.00	15.03	5.99	0.00	3.61	3.61	8.28	0.00	22.68	28.64	0.00	3.62	11.85	0.00	3.89	0.00
ENSG00000161270	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000161533	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000161558	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.96	0.00	0.00	0.00	0.00
ENSG00000161570	0.00	23.42	0.00	0.00	15.22	0.00	0.00	0.00	16.14	66.51	18.20	14.39	13.76	0.00	72.51	8.02	14.85	0.00	0.00	0.00
ENSG00000161652	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.98	0.00	0.00	0.00
ENSG00000161681	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.24	0.00	0.00	16.38	0.00	0.00	0.00	33.63	0.00	83.67	180.75	0.00	0.00
ENSG00000161714	0.00	0.00	0.00	0.00	0.00	6.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.27	0.94
ENSG00000161798	0.00	0.00	10.71	19.85	25.47	0.00	0.00	0.00	2673.69	5001.01	267.93	750.03	23.00	5168.20	342.49	278.73	663.68	0.00	2283.31	79.08
ENSG00000161888	6.21	5.79	12.73	3.89	3.77	0.00	0.00	2.73	0.00	6.59	0.00	14.06	13.62	10.46	7.22	0.00	3.60	11.45	3.55	2.61
ENSG00000161960	0.00	0.00	0.00	5.71	0.00	5.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.29	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000161980	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.83	0.00	0.00	0.00	0.00
ENSG00000162065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.46	0.00	1.49	0.00	0.00	0.00
ENSG00000162144	0.00	0.00	0.00	0.00	2.13	1.92	0.00	0.46	0.00	0.00	0.00	0.00	0.00	29.35	2.96	3.68	0.00	0.00	1.91	0.00
ENSG00000162231	42.21	32.68	0.00	8.79	0.00	0.00	27.80	44.05	0.00	7.34	0.00	15.78	0.00	11.68	0.00	0.00	0.00	25.74	20.19	0.00
ENSG00000162367	0.00	0.00	0.00	0.00	4.97	0.00	0.00	200.50	20.36	23.55	34.28	5.02	439.82	6.92	1.72	0.00	429.87	30.87	4.72	0.00
ENSG00000162378	0.00	0.00	0.00	1.04	0.00	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.95	0.00
ENSG00000162390	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	1.18
ENSG00000162399	0.00	3.74	0.00	10.04	17.10	19.96	3.96	0.00	2.13	2.13	17.13	6.81	0.00	0.00	0.00	0.00	37.22	2.47	11.48	1.69
ENSG00000162408	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.90	4.31	0.00	1.56	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00
ENSG00000162419	0.00	0.00	0.00	2.64	0.00	0.00	0.00	1.88	0.00	0.00	0.00	3.48	0.00	1.93	1.23	0.00	1.23	0.00	0.00	0.00
ENSG00000162438	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	2.74	2.45	0.00
ENSG00000162458	4.58	0.00	9.97	0.00	0.00	7.94	0.00	0.00	2.44	0.00	0.00	5.38	0.00	3.87	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000162520	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.37	0.00	0.00	0.00	0.00	0.00
ENSG00000162552	13.80	12.89	102.63	39.16	16.55	0.00	0.00	0.00	1.91	24.28	0.00	2.04	14.92	0.00	0.00	7.23	15.82	25.31	79.91	11.37
ENSG00000162585	0.00	0.00	0.00	0.00	0.00	3.48	0.00	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000162594	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.48
ENSG00000162654	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	3.74	1.29	0.00	1.28	2.21	0.00	3.75
ENSG00000162685	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000162695	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00
